# BLASTN 2.6.0+
# Query: AF374004.1 Dorotheanthus bellidiformis betanidin 6-O-glucosyltransferase mRNA, complete cds
# Database: Data/BLAST/ah_v2.1_db/Ahypochondriacus_459_v2.0.fa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2487 hits found
AF374004.1	Scaffold_3	71.543	622	149	22	897	1501	14652577	14653187	5.07e-32	143
AF374004.1	Scaffold_3	74.351	308	74	5	1131	1435	14648262	14648567	5.10e-27	126
AF374004.1	Scaffold_3	71.429	469	123	9	900	1359	14621469	14621003	3.97e-23	113
AF374004.1	Scaffold_3	77.885	104	23	0	933	1036	14646798	14646901	1.13e-08	65.8
AF374004.1	Scaffold_3	87.755	49	6	0	1186	1234	9716193	9716241	1.89e-06	58.4
AF374004.1	Scaffold_3	96.296	27	1	0	1203	1229	463093	463067	0.015	45.4
AF374004.1	Scaffold_3	83.019	53	6	1	801	853	14652487	14652536	0.015	45.4
AF374004.1	Scaffold_3	86.842	38	5	0	816	853	14621550	14621513	0.053	43.6
AF374004.1	Scaffold_3	86.047	43	3	3	1726	1766	14968940	14968981	0.053	43.6
AF374004.1	Scaffold_3	95.833	24	1	0	1743	1766	84003	83980	0.68	39.9
AF374004.1	Scaffold_3	100.000	21	0	0	1746	1766	484063	484043	0.68	39.9
AF374004.1	Scaffold_3	100.000	21	0	0	1746	1766	4132368	4132388	0.68	39.9
AF374004.1	Scaffold_3	100.000	21	0	0	1746	1766	6420185	6420165	0.68	39.9
AF374004.1	Scaffold_3	100.000	21	0	0	1746	1766	6467903	6467923	0.68	39.9
AF374004.1	Scaffold_3	92.593	27	2	0	1206	1232	7235056	7235030	0.68	39.9
AF374004.1	Scaffold_3	72.807	114	31	0	1228	1341	7553547	7553434	0.68	39.9
AF374004.1	Scaffold_3	100.000	21	0	0	1746	1766	8588294	8588314	0.68	39.9
AF374004.1	Scaffold_3	95.833	24	1	0	1743	1766	14365149	14365126	0.68	39.9
AF374004.1	Scaffold_3	95.833	24	1	0	1743	1766	14851466	14851443	0.68	39.9
AF374004.1	Scaffold_3	95.833	24	1	0	1743	1766	19099431	19099408	0.68	39.9
AF374004.1	Scaffold_3	100.000	21	0	0	1746	1766	23453785	23453765	0.68	39.9
AF374004.1	Scaffold_3	88.235	34	2	2	1735	1766	24546419	24546386	0.68	39.9
AF374004.1	Scaffold_3	95.833	24	1	0	1743	1766	25444091	25444114	0.68	39.9
AF374004.1	Scaffold_3	95.833	24	1	0	1743	1766	26193427	26193404	0.68	39.9
AF374004.1	Scaffold_3	100.000	21	0	0	1746	1766	27111100	27111120	0.68	39.9
AF374004.1	Scaffold_3	95.652	23	1	0	1743	1765	149333	149311	2.5	38.1
AF374004.1	Scaffold_3	92.308	26	2	0	1741	1766	1292103	1292128	2.5	38.1
AF374004.1	Scaffold_3	92.593	27	0	2	1739	1764	1816443	1816468	2.5	38.1
AF374004.1	Scaffold_3	100.000	20	0	0	1747	1766	2740891	2740910	2.5	38.1
AF374004.1	Scaffold_3	100.000	20	0	0	1747	1766	4201423	4201442	2.5	38.1
AF374004.1	Scaffold_3	95.652	23	1	0	1744	1766	5109327	5109349	2.5	38.1
AF374004.1	Scaffold_3	92.593	27	0	2	1742	1766	5292280	5292306	2.5	38.1
AF374004.1	Scaffold_3	100.000	20	0	0	1747	1766	7420393	7420374	2.5	38.1
AF374004.1	Scaffold_3	95.652	23	1	0	1744	1766	7495269	7495247	2.5	38.1
AF374004.1	Scaffold_3	100.000	20	0	0	1747	1766	7892914	7892895	2.5	38.1
AF374004.1	Scaffold_3	92.308	26	2	0	1741	1766	8205889	8205914	2.5	38.1
AF374004.1	Scaffold_3	100.000	20	0	0	1747	1766	8320272	8320291	2.5	38.1
AF374004.1	Scaffold_3	92.308	26	2	0	1741	1766	8380187	8380212	2.5	38.1
AF374004.1	Scaffold_3	100.000	20	0	0	1747	1766	9578469	9578450	2.5	38.1
AF374004.1	Scaffold_3	92.593	27	1	1	1741	1766	9670115	9670089	2.5	38.1
AF374004.1	Scaffold_3	92.308	26	2	0	1741	1766	9722702	9722727	2.5	38.1
AF374004.1	Scaffold_3	100.000	20	0	0	1747	1766	10095989	10095970	2.5	38.1
AF374004.1	Scaffold_3	100.000	20	0	0	1747	1766	10453990	10453971	2.5	38.1
AF374004.1	Scaffold_3	92.593	27	1	1	1740	1766	11018125	11018150	2.5	38.1
AF374004.1	Scaffold_3	100.000	20	0	0	1747	1766	12100534	12100553	2.5	38.1
