# TBLASTN 2.6.0+
# Query: Bv2g027795_jkkr
# Database: Data/BLAST/ah_v2.1_db/Ahypochondriacus_459_v2.0.fa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 225 hits found
Bv2g027795_jkkr	Scaffold_4	43.609	133	44	1	15	116	11042951	11043349	1.12e-26	110
Bv2g027795_jkkr	Scaffold_4	45.977	87	47	0	11	97	27535787	27535527	7.73e-19	87.8
Bv2g027795_jkkr	Scaffold_4	46.154	91	47	1	9	97	18915436	18915708	4.86e-18	85.5
Bv2g027795_jkkr	Scaffold_4	56.818	44	19	0	46	89	606233	606364	1.83e-13	55.5
Bv2g027795_jkkr	Scaffold_4	64.286	28	10	0	89	116	606474	606557	1.83e-13	40.4
Bv2g027795_jkkr	Scaffold_4	37.168	113	34	1	15	90	9888461	9888123	6.84e-13	70.5
Bv2g027795_jkkr	Scaffold_4	57.143	49	21	0	46	94	24318244	24318098	9.49e-12	67.0
Bv2g027795_jkkr	Scaffold_4	76.923	26	6	0	46	71	24360492	24360415	1.48e-05	44.7
Bv2g027795_jkkr	Scaffold_4	47.368	19	10	0	71	89	24360416	24360360	1.48e-05	24.3
Bv2g027795_jkkr	Scaffold_4	71.429	28	8	0	89	116	24317792	24317709	8.88e-05	46.2
Bv2g027795_jkkr	Scaffold_4	41.176	34	20	0	15	48	24361420	24361319	0.013	39.7
Bv2g027795_jkkr	Scaffold_4	45.714	35	19	0	13	47	605140	605244	0.013	39.7
Bv2g027795_jkkr	Scaffold_4	64.286	28	10	0	89	116	24359587	24359504	0.034	38.5
Bv2g027795_jkkr	Scaffold_4	46.875	32	17	0	15	46	24319485	24319390	0.089	37.4
Bv2g027795_jkkr	Scaffold_4	32.653	49	33	0	71	119	23252539	23252393	3.4	32.3
Bv2g027795_jkkr	Scaffold_12	51.613	93	41	1	15	103	4699228	4698950	5.44e-23	99.8
Bv2g027795_jkkr	Scaffold_12	56.944	72	31	0	45	116	20319997	20320212	7.39e-17	82.0
Bv2g027795_jkkr	Scaffold_12	43.478	92	52	0	13	104	5907539	5907264	2.78e-15	77.4
Bv2g027795_jkkr	Scaffold_12	36.667	120	44	2	3	90	21670944	21670585	1.30e-14	75.5
Bv2g027795_jkkr	Scaffold_12	61.111	54	20	1	46	98	3176959	3176798	5.34e-12	67.8
Bv2g027795_jkkr	Scaffold_12	58.696	46	19	0	46	91	142585	142448	1.09e-10	63.9
Bv2g027795_jkkr	Scaffold_12	49.123	57	29	0	52	108	15482320	15482150	2.43e-08	57.0
Bv2g027795_jkkr	Scaffold_12	47.826	46	24	0	46	91	15684217	15684080	3.26e-06	50.8
Bv2g027795_jkkr	Scaffold_12	47.826	46	24	0	46	91	15668576	15668439	3.26e-06	50.8
Bv2g027795_jkkr	Scaffold_12	48.889	45	23	0	56	100	7670606	7670740	7.06e-06	49.7
Bv2g027795_jkkr	Scaffold_12	31.356	118	53	4	16	108	15619410	15619754	1.44e-04	45.8
Bv2g027795_jkkr	Scaffold_12	64.286	28	10	0	89	116	3175283	3175200	3.34e-04	44.7
Bv2g027795_jkkr	Scaffold_12	47.368	57	28	1	62	116	21670553	21670383	0.001	43.1
Bv2g027795_jkkr	Scaffold_12	28.723	94	66	1	15	107	15618035	15618316	0.001	43.1
Bv2g027795_jkkr	Scaffold_12	64.286	28	10	0	89	116	5906384	5906301	0.003	41.6
Bv2g027795_jkkr	Scaffold_12	43.182	44	25	0	57	100	16538564	16538695	0.008	40.4
Bv2g027795_jkkr	Scaffold_12	48.571	35	18	0	12	46	144536	144432	0.031	38.5
Bv2g027795_jkkr	Scaffold_12	45.946	37	19	1	12	47	3177556	3177446	0.27	35.8
Bv2g027795_jkkr	Scaffold_12	59.259	27	11	0	89	115	15680505	15680425	0.39	35.0
Bv2g027795_jkkr	Scaffold_12	59.259	27	11	0	89	115	15664833	15664753	0.49	35.0
Bv2g027795_jkkr	Scaffold_12	53.571	28	13	0	89	116	140369	140286	0.74	34.3
Bv2g027795_jkkr	Scaffold_12	42.857	35	20	0	12	46	20319191	20319295	1.0	33.9
Bv2g027795_jkkr	Scaffold_12	43.902	41	16	1	83	116	4698537	4698415	2.3	32.7
Bv2g027795_jkkr	Scaffold_12	44.118	34	19	0	13	46	15684970	15684869	4.4	32.0
Bv2g027795_jkkr	Scaffold_5	59.722	72	29	0	45	116	23541025	23541240	2.31e-22	98.2
Bv2g027795_jkkr	Scaffold_5	44.860	107	50	2	14	116	1053515	1053210	1.90e-19	89.7
Bv2g027795_jkkr	Scaffold_5	44.554	101	26	1	46	116	21911074	21911376	8.43e-19	87.8
Bv2g027795_jkkr	Scaffold_5	57.143	49	21	0	46	94	19203541	19203687	6.40e-18	62.8
Bv2g027795_jkkr	Scaffold_5	35.443	79	43	2	86	161	19203740	19203961	6.40e-18	48.5
Bv2g027795_jkkr	Scaffold_5	53.333	45	21	0	45	89	22268016	22268150	2.50e-13	57.8
Bv2g027795_jkkr	Scaffold_5	37.097	62	34	1	89	150	22268239	22268409	2.50e-13	37.7
