HQ656025.1	Scaffold_16	99.181	977	5	2	1	975	5301534	5302509	0.0	1757
HQ656025.1	Scaffold_16	98.928	653	2	1	970	1617	5305008	5305660	0.0	1162
HQ656025.1	Scaffold_16	86.364	44	4	2	22	64	2583788	2583746	0.004	47.3
HQ656025.1	Scaffold_16	84.783	46	3	4	22	65	4864878	4864835	0.048	43.6
HQ656025.1	Scaffold_16	100.000	23	0	0	49	71	10400458	10400480	0.048	43.6
HQ656025.1	Scaffold_16	90.000	30	3	0	49	78	5196913	5196942	0.63	39.9
HQ656025.1	Scaffold_16	78.082	73	8	6	3	73	9202063	9202129	0.63	39.9
HQ656025.1	Scaffold_16	95.652	23	1	0	1579	1601	2494537	2494515	2.2	38.1
HQ656025.1	Scaffold_16	95.833	24	0	1	135	158	3753092	3753114	2.2	38.1
HQ656025.1	Scaffold_16	83.721	43	3	3	886	927	4351117	4351156	2.2	38.1
HQ656025.1	Scaffold_16	82.609	46	4	3	141	182	5432063	5432108	2.2	38.1
HQ656025.1	Scaffold_16	90.000	30	1	2	731	759	6746783	6746811	2.2	38.1
HQ656025.1	Scaffold_16	100.000	20	0	0	337	356	16871626	16871607	2.2	38.1
HQ656025.1	Scaffold_16	89.655	29	1	2	56	84	387735	387709	8.1	36.2
HQ656025.1	Scaffold_16	95.455	22	1	0	818	839	1607617	1607638	8.1	36.2
HQ656025.1	Scaffold_16	85.714	35	3	2	27	60	1727039	1727072	8.1	36.2
HQ656025.1	Scaffold_16	86.486	37	0	5	39	72	1944714	1944748	8.1	36.2
HQ656025.1	Scaffold_16	92.000	25	2	0	139	163	2340614	2340638	8.1	36.2
HQ656025.1	Scaffold_16	82.927	41	5	2	123	162	2794337	2794298	8.1	36.2
HQ656025.1	Scaffold_16	82.927	41	5	2	1560	1599	4027519	4027558	8.1	36.2
HQ656025.1	Scaffold_16	92.308	26	0	2	1453	1477	4300761	4300737	8.1	36.2
HQ656025.1	Scaffold_16	92.308	26	0	2	1054	1077	5732661	5732636	8.1	36.2
HQ656025.1	Scaffold_16	85.714	35	3	2	1449	1481	7976428	7976394	8.1	36.2
HQ656025.1	Scaffold_16	100.000	19	0	0	47	65	8366889	8366871	8.1	36.2
HQ656025.1	Scaffold_16	87.500	32	3	1	131	161	9411358	9411389	8.1	36.2
HQ656025.1	Scaffold_16	90.000	30	0	3	38	67	9522791	9522817	8.1	36.2
HQ656025.1	Scaffold_16	85.714	35	3	2	27	60	10403801	10403768	8.1	36.2
HQ656025.1	Scaffold_16	100.000	19	0	0	337	355	14185250	14185268	8.1	36.2
HQ656025.1	Scaffold_1	76.795	599	132	7	970	1563	7523110	7522514	3.31e-88	329
HQ656025.1	Scaffold_1	76.241	564	125	8	970	1527	37741733	37742293	1.56e-76	291
HQ656025.1	Scaffold_1	74.411	637	143	18	234	860	7526241	7525615	5.71e-66	255
HQ656025.1	Scaffold_1	72.039	608	150	15	187	783	37740664	37741262	3.56e-38	163
HQ656025.1	Scaffold_1	82.090	67	11	1	1354	1419	36795621	36795687	6.21e-06	56.5
HQ656025.1	Scaffold_1	85.714	42	6	0	930	971	7525536	7525495	0.013	45.4
