# BLASTN 2.6.0+
# Query: KY207372.1 Beta vulgaris cultivar W357B arogenate dehydrogenase alpha mRNA, complete cds
# Database: Data/BLAST/ah_v2.1_db/Ahypochondriacus_459_v2.0.fa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 211 hits found
KY207372.1	Scaffold_14	84.345	626	96	2	448	1072	2832797	2832173	2.16e-173	612
KY207372.1	Scaffold_14	83.420	193	32	0	249	441	2834736	2834544	2.60e-43	180
KY207372.1	Scaffold_14	90.000	40	4	0	29	68	13035150	13035111	5.91e-05	52.8
KY207372.1	Scaffold_14	100.000	27	0	0	32	58	13899854	13899828	2.13e-04	51.0
KY207372.1	Scaffold_14	87.805	41	5	0	29	69	13035162	13035122	7.65e-04	49.1
KY207372.1	Scaffold_14	90.625	32	3	0	32	63	13899860	13899829	0.036	43.6
KY207372.1	Scaffold_14	88.235	34	4	0	27	60	10290989	10290956	0.13	41.7
KY207372.1	Scaffold_14	96.000	25	1	0	32	56	19708946	19708970	0.13	41.7
KY207372.1	Scaffold_14	86.842	38	1	4	244	277	12310971	12310934	0.46	39.9
KY207372.1	Scaffold_14	92.857	28	1	1	24	51	18051403	18051377	0.46	39.9
KY207372.1	Scaffold_14	92.593	27	0	2	244	268	12332435	12332409	1.7	38.1
KY207372.1	Scaffold_14	83.333	42	6	1	32	73	13035153	13035113	1.7	38.1
KY207372.1	Scaffold_14	84.211	38	6	0	32	69	13051370	13051333	1.7	38.1
KY207372.1	Scaffold_14	100.000	20	0	0	35	54	19158013	19158032	1.7	38.1
KY207372.1	Scaffold_14	95.455	22	1	0	1000	1021	3003333	3003354	6.0	36.2
KY207372.1	Scaffold_14	92.000	25	2	0	41	65	19158013	19158037	6.0	36.2
KY207372.1	Scaffold_9	82.720	625	105	3	448	1071	1103225	1103847	1.33e-155	553
KY207372.1	Scaffold_9	86.911	191	25	0	249	439	1100679	1100869	7.12e-54	215
KY207372.1	Scaffold_9	79.264	299	55	7	753	1047	1128219	1128514	5.55e-50	202
KY207372.1	Scaffold_9	78.495	93	20	0	583	675	1128049	1128141	9.82e-08	62.1
KY207372.1	Scaffold_9	85.714	49	7	0	29	77	20738996	20739044	5.91e-05	52.8
KY207372.1	Scaffold_9	96.154	26	1	0	32	57	1952105	1952080	0.036	43.6
KY207372.1	Scaffold_9	93.103	29	2	0	41	69	11617232	11617260	0.036	43.6
KY207372.1	Scaffold_9	85.366	41	6	0	29	69	20738987	20739027	0.036	43.6
KY207372.1	Scaffold_9	86.842	38	5	0	34	71	20766846	20766883	0.036	43.6
KY207372.1	Scaffold_9	100.000	22	0	0	33	54	21977037	21977058	0.13	41.7
KY207372.1	Scaffold_9	96.000	25	1	0	44	68	22234731	22234707	0.13	41.7
